0x0000,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002a,0x002b,0x002c,0x002d,0x002e,0x002f,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003a,0x003b,0x003c,0x003d,0x003e,0x003f,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004a,0x004b,0x004c,0x004d,0x004e,0x004f,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005a,0x005b,0x005c,0x005d,0x005e,0x005f,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006a,0x006b,0x006c,0x006d,0x006e,0x006f,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007a,0x007b,0x007c,0x007d,0x007e
0x0051,2.3334,1.9542,2.3470,1.4899,3.8965,1.7693,3.0409,1.7424,1.7791,2.0926,1.7501,1.9355,8.4516,1.1716,1.1470,0.3448,22.9741,3.7170,5.4975,27.3986,3.3921,6.4561,30.2414,4.8266,5.7840,5.6546,1.7997,3.6817,3.0309,5.1458,1.1646,4.0332,14.1632,1.6940,1.8498,0.2964,4.8195,28.3704,1.2433,2.8792,136.9851,26.9366,7.1799,29.3094,2.1368,2.4398,0.1362,12.7129,0.0000,2.3530,0.7556,2.6342,0.2071,3.3652,2.0456,4.4444,3.3066,2.8737,8.1031,1.0766,3.6474,2.6378,0.9976,3.5510,7.9682,8.1575,10.8866,3.5299,4.6397,57.8146,2.1935,8.8728,116.2059,34.4293,8.7677,102.4057,2.8621,3.0305,1.8920,7.1127,1.8792,190.7478,27.1571,46.0650,2.4886,39.1716,2.2273,16.6746,21.4005,14.8700,7.6413,2.6377,4.4788,1.3655
0x0052,3.3904,11.2463,5.7872,6.1105,7.2956,1.8118,12.4878,3.0693,8.0802,1.4526,6.2906,5.6513,5.9400,3.3027,2.0352,3.7598,8.9576,1.5454,1.0020,27.1047,1.6372,1.0567,18.0781,0.6360,3.4658,3.3512,3.6986,3.7791,2.3329,3.2077,0.6603,14.1923,0.6889,0.3119,0.7411,1.5157,0.7795,4.6358,2.4349,0.6074,41.5930,24.8669,0.9906,17.4935,1.2558,0.4620,3.3329,9.2851,2.3530,0.0000,0.8061,12.0814,2.9239,9.4324,12.6292,2.0974,6.9940,2.2119,7.3477,3.0045,8.4103,2.5373,2.5523,2.2172,3.5330,5.1374,10.8963,7.5465,9.4083,32.3046,1.5171,1.1596,35.1401,22.6803,1.2219,53.3712,7.3692,1.5148,6.2759,4.7032,6.4254,66.4522,4.5209,35.8223,7.1770,18.9113,3.0544,7.8386,11.4401,7.8947,8.4784,5.2807,13.2783,8.6092
0x0053,3.0618,2.4167,8.0303,1.8556,6.8449,2.1640,10.6866,4.0180,2.8337,1.1036,12.2931,5.8563,8.5269,2.5021,1.5996,2.8622,6.1387,1.9698,0.2871,12.2301,0.0964,0.3568,12.5261,0.6974,0.2523,2.3653,1.6239,6.8027,2.4962,4.9423,5.0656,8.6813,4.5978,0.2427,1.2469,0.6516,0.4352,2.0653,0.4051,1.2241,33.2173,13.3245,1.2324,8.2770,2.8841,0.9865,1.0783,6.1525,0.7556,0.8061,0.0000,7.2816,2.3648,7.0955,9.1226,3.3441,8.8479,3.7771,2.7986,1.8751,3.1742,5.9410,7.0352,3.6633,3.1169,2.2081,4.8310,2.1791,5.2379,26.9279,1.1272,3.5719,39.5763,10.1129,4.9849,24.7381,3.5045,4.8115,4.4971,3.6037,4.2170,45.6457,1.0040,13.8550,7.3591,22.2507,2.8219,5.9456,5.8912,11.1330,11.3623,2.6154,9.6892,11.9011
0x0054,1.0465,3.8511,20.5488,25.6646,57.6965,52.0726,18.2499,2.6387,0.8784,7.2458,4.2389,8.5262,1.4500,1.5081,3.8981,11.4278,11.4828,13.2809,7.7871,27.6693,9.7882,8.5100,0.5899,8.3727,8.1449,4.7556,5.1162,7.6324,5.4500,5.3646,1.0774,63.8602,30.2389,8.2621,5.7299,4.7768,7.8323,12.1136,5.3094,5.9202,71.1483,13.7034,5.1276,37.8223,19.1625,9.9017,3.7926,5.1721,2.6342,12.0814,7.2816,0.0000,11.3365,1.9630,22.6861,40.4813,0.3966,37.2374,8.3111,1.1063,3.3183,15.4452,5.7518,3.2529,15.2866,7.8720,13.2556,10.6749,27.8773,7.8629,7.8311,8.1713,21.5948,8.5590,7.1035,155.4765,8.4199,10.8549,9.2100,2.9588,8.0285,7.6728,18.3921,11.8574,3.7416,4.2121,5.2320,9.0943,1.8978,6.5738,4.6865,2.7949,5.3696,10.8392
0x0055,1.5287,4.0949,3.3162,3.2479,4.5149,2.5725,1.3507,3.3953,3.9068,0.9758,3.9776,1.7537,2.1029,5.7653,2.3864,1.1903,12.4959,5.6768,5.3092,16.3214,2.5915,2.4105,11.2946,2.0360,2.6256,2.9941,4.8382,1.6660,2.4288,3.2872,4.0034,6.3897,9.8433,0.9351,1.0518,0.6265,1.8390,12.6794,1.7056,0.6761,31.7759,45.0510,3.2135,26.1605,1.4496,1.3435,0.4920,13.8846,0.2071,2.9239,2.3648,11.3365,0.0000,1.6322,2.3119,4.5430,1.9255,1.7975,4.1688,2.0199,4.1437,1.5958,0.9920,6.0574,7.6957,2.7827,4.6144,3.7749,4.4652,20.5973,2.4433,2.7784,32.3162,34.1303,10.4385,57.4720,2.8658,5.2573,3.6710,5.2672,3.7591,47.5562,14.0102,22.6636,0.1496,10.1962,2.7871,8.3067,2.8307,7.0367,5.4323,4.0937,11.6949,2.9545
0x0056,5.2187,4.4665,11.6812,8.4071,29.1818,17.7795,1.8900,4.2023,3.7743,2.0489,18.7252,0.9232,2.4617,1.8880,1.8817,6.7420,30.1378,7.0221,5.7355,27.1585,8.3995,7.0213,6.7030,3.4449,3.5757,7.2417,7.0894,2.8589,3.7212,4.9507,2.5168,29.7810,20.9607,4.1392,5.2935,3.5044,5.3314,8.5135,4.7621,0.7308,97.1637,39.7269,6.9860,72.5887,2.8570,1.8476,2.9738,6.5659,3.3652,9.4324,7.0955,1.9630,1.6322,0.0000,26.6979,8.8913,0.3979,5.5234,20.5619,3.6668,7.6504,2.5628,1.7290,3.6730,6.7074,5.9711,8.8184,6.2258,6.0482,12.8454,1.7438,9.9613,97.9916,59.7507,8.1619,64.1196,8.4699,10.6214,6.3592,1.9271,2.0475,47.7571,26.4389,17.6564,1.1269,0.1136,7.4812,18.6958,0.8324,9.4597,8.1740,7.9933,8.4320,7.5093
0x0057,5.1152,3.2118,2.7591,2.5089,2.9019,2.9143,3.1634,3.4480,1.6541,1.5662,4.7399,3.4966,5.2632,3.6919,2.4190,15.1482,87.6928,21.1586,12.8595,70.1230,16.7153,24.8847,25.4371,23.5196,25.0163,2.9802,4.0042,2.5833,2.4742,2.9966,3.0856,4.8425,33.3547,7.6361,6.8378,4.8972,10.4878,29.2126,4.4760,6.7570,250.8196,59.3726,9.4517,115.4480,6.6347,1.4249,5.8263,46.7017,2.0456,12.6292,9.1226,22.6861,2.3119,26.6979,0.0000,1.6967,4.0217,3.0417,5.3326,1.9539,5.6091,3.4158,3.7353,4.0968,30.3137,22.0742,26.8524,23.4605,70.7115,88.5216,7.4631,17.9572,96.7534,144.4257,16.1210,147.0566,3.1688,21.2184,23.3427,14.6573,20.8827,235.7311,52.3212,102.5643,14.3412,26.4323,1.4944,26.7818,14.1944,25.3295,4.1311,3.9776,4.9815,4.7825
0x0058,2.4741,6.8200,5.2279,4.3339,3.1972,12.9598,2.3389,5.6262,4.3654,1.7023,9.7697,1.3350,6.5457,5.3309,5.2906,11.7896,7.0283,1.8820,4.4354,41.5227,9.6453,14.4182,19.0622,6.3351,19.3723,3.6104,1.2869,7.0774,3.0483,2.7929,2.3061,15.9855,11.9548,5.3287,2.4014,2.8631,5.2470,15.5049,5.3230,3.6508,24.8931,29.9449,0.0571,25.6997,2.4705,0.9802,4.9551,27.1681,4.4444,2.0974,3.3441,40.4813,4.5430,8.8913,1.6967,0.0000,5.2276,0.7605,2.9755,3.8631,6.8621,2.9516,1.1821,7.2826,28.9354,10.0381,28.9100,6.8215,70.7122,77.6440,4.4051,3.7983,53.3652,53.8770,0.6459,58.8905,4.3817,6.1315,35.9242,11.0658,9.5441,60.6653,14.7254,32.3225,18.4629,94.7774,5.5023,0.0575,4.5323,1.6185,5.7941,4.3727,6.5251,1.6172
0x0059,2.7625,4.8608,14.6183,13.3783,15.8478,41.8269,0.6306,6.3349,4.8129,2.4833,10.2211,0.9053,2.7397,2.6715,1.3873,10.2672,25.2843,2.7942,2.2662,32.5439,3.3589,6.9926,1.9873,3.7228,8.4748,3.6584,2.3734,4.7337,11.0229,3.4429,0.6904,71.4675,36.8415,4.7456,4.0137,3.1969,3.1519,4.6117,8.5045,1.5423,30.4667,33.0448,1.1226,90.6205,3.3516,4.6645,3.8872,4.2915,3.3066,6.9940,8.8479,0.3966,1.9255,0.3979,4.0217,5.2276,0.0000,4.4163,14.8657,0.8049,3.5784,16.6640,7.1081,2.6041,10.1044,11.3269,18.9420,5.4577,18.7069,8.0755,7.4692,11.3677,13.0335,23.1265,2.2005,17.4885,6.1155,22.9734,29.0241,8.0256,7.7023,17.0549,18.8228,16.1992,12.2563,0.9434,5.4958,6.1524,0.2938,7.2334,10.3862,7.8289,7.0640,10.9459
0x005a,1.3992,6.9994,4.2617,3.8671,4.6731,5.6648,18.0837,2.8214,2.8675,1.8646,23.3730,4.0889,0.7444,2.3790,2.8384,8.1052,1.2505,0.3752,2.1083,58.1867,5.1204,10.8522,29.2711,2.3394,10.9204,1.7355,2.6502,4.4998,1.3846,3.0618,0.5373,9.7893,10.5388,3.1976,2.1327,1.9182,1.8398,12.6491,5.9602,2.9307,34.5311,34.5497,0.6722,10.7389,3.2333,4.2373,2.4073,9.6916,2.8737,2.2119,3.7771,37.2374,1.7975,5.5234,3.0417,0.7605,4.4163,0.0000,5.1211,1.1811,4.4890,4.0898,0.3538,5.6216,5.8174,3.9377,10.1758,11.6289,8.6273,87.0807,3.1208,5.5483,24.0245,49.1369,2.1135,13.8990,4.7632,5.9978,10.2258,3.8371,7.1274,133.5760,17.8334,14.1998,5.8111,78.6835,6.5789,1.8287,5.3844,0.8738,7.5147,4.0527,5.0032,1.5004
0x005b,1.6963,180.7218,5.0079,3.2853,3.8508,4.3497,1151.8805,0.3630,9.5731,64.2887,5.8803,2664.2432,675.4266,3824.0654,0.3188,7.1597,1.6638,4.9869,6.9864,7.5184,5.0497,6.1649,4.4442,3.5750,4.7052,47.1183,22.4228,13.9561,111.4682,20.7265,9.9567,2.3767,4.6997,6.0360,4.3498,3.2451,4.7870,7.9880,7.5580,8.1521,1.7135,1.4602,3.4880,2.7744,7.8026,5.2447,5.3079,12.4712,8.1031,7.3477,2.7986,8.3111,4.1688,20.5619,5.3326,2.9755,14.8657,5.1211,0.0000,0.2874,1.0880,40.5318,3.5239,1.3915,9.7495,1.7056,15.3351,12.8076,28.2252,3.1465,4.0098,5.2399,1.4185,0.5719,6.4875,1.2849,11.7385,15.2526,22.6087,5.1696,10.7370,25.3711,10.8815,0.9688,14.9894,43.0382,13.8460,11.6686,4.9826,11.7060,0.3525,0.5826,7.2809,41.6139
0x005c,0.7173,136.6687,4.9611,0.8070,0.6536,1.7918,6782.7129,0.9482,1.2080,36.9223,4.2041,5931.2451,8066.1538,16025.0049,0.3104,2.5474,0.4390,1.6169,1.7534,4.2396,1.5398,5.0540,2.9449,1.2501,3.1134,30.7952,17.4064,19.0555,141.3467,17.5809,2.5255,1.5135,4.3497,1.9162,1.5822,1.1732,2.9762,3.5695,1.8941,2.2691,0.0589,0.9215,1.9633,3.1127,3.5465,2.4188,0.8756,3.6364,1.0766,3.0045,1.8751,1.1063,2.0199,3.6668,1.9539,3.8631,0.8049,1.1811,0.2874,0.0000,2.2024,40.2298,6.7799,4.1289,7.5352,2.1833,5.5739,7.0417,12.2701,2.5077,2.2060,1.3444,0.2045,0.6888,2.4385,0.2679,4.3369,7.4196,9.9074,7.9446,2.9445,15.4400,9.2329,1.2593,4.5195,12.1194,6.1080,5.6548,3.5195,2.4870,11.1180,2.1331,13.3035,131.1483
0x005d,3.5895,200.0893,6.0587,4.7449,6.8813,5.0574,1085.6991,8.8608,0.1477,38.5276,25.7512,1264.4016,2565.8865,4924.5654,0.6816,7.7161,1.8487,2.9642,2.9093,4.1305,3.6655,2.6796,1.9033,3.3235,8.2527,50.3890,10.2695,27.8201,145.3661,12.3024,2.6927,2.7892,12.5526,8.0367,3.3124,4.7536,3.2221,16.2185,4.2743,5.8891,2.9641,0.2995,5.2659,19.4475,7.8953,7.0533,6.1153,12.3236,3.6474,8.4103,3.1742,3.3183,4.1437,7.6504,5.6091,6.8621,3.5784,4.4890,1.0880,2.2024,0.0000,23.1494,3.4797,1.2327,13.7072,14.5028,8.3764,3.3798,17.0018,7.5178,2.5448,9.9535,0.9526,0.2240,8.7954,2.5297,10.7345,20.3426,14.8606,11.4681,3.3115,18.2305,17.0872,18.4414,10.8895,19.2320,21.4300,9.3953,1.2112,8.3551,17.2154,0.2703,0.1918,39.8948
0x005e,84.5284,43.6673,4.2144,5.9408,2.8664,3.9303,364.6761,14.0444,8.2104,9.7651,5.5703,256.5699,390.7851,2548.2993,40.2381,4.6290,16.1188,9.5221,10.8824,3.3972,5.0103,4.5830,5.5259,8.7471,9.5748,266.2248,50.2308,2.9331,4.3971,1.9999,12.5582,2.1266,2.6468,2.7086,5.7185,3.8672,4.1476,5.3323,2.0693,2.5673,39.9414,28.3721,5.5311,11.2065,2.6625,3.0341,2.7496,2.9203,2.6378,2.5373,5.9410,15.4452,1.5958,2.5628,3.4158,2.9516,16.6640,4.0898,40.5318,40.2298,23.1494,0.0000,0.9033,0.8332,5.6083,1.2831,10.5564,3.3064,6.7075,8.0170,7.6809,3.4991,61.3594,29.3625,8.5689,61.2677,2.9559,4.3082,6.3986,4.4676,8.1242,15.2432,8.3291,9.8885,3.1683,9.9478,3.0556,9.7915,10.1587,6.3915,118.2184,152.6140,128.7880,4.2543
0x005f,91.5885,16.3380,3.1180,4.8962,6.0030,2.7966,176.0725,25.8682,13.1013,2.4179,4.7950,128.4989,3.1555,129.4872,11.4330,1.3374,1.9691,0.9856,1.6138,2.0595,11.2758,8.9843,2.0427,5.6927,6.1637,181.3660,117.6513,2.5065,4.6510,1.1044,9.7498,3.1157,6.0924,2.8825,2.4974,2.9197,4.6329,8.4271,4.4454,3.2773,83.9251,53.2739,3.0249,6.1260,5.0645,3.3974,1.0695,4.3291,0.9976,2.5523,7.0352,5.7518,0.9920,1.7290,3.7353,1.1821,7.1081,0.3538,3.5239,6.7799,3.4797,0.9033,0.0000,2.9400,3.3330,3.8001,5.4199,5.0018,11.4524,15.2117,6.6995,5.4808,135.0700,30.5017,1.8839,104.5096,1.8197,2.4757,2.1979,3.6276,2.7921,15.8938,3.3976,6.4364,3.2954,6.4795,2.7799,0.6505,1.8689,0.6163,1428.5580,635.5280,1250.8643,0.5813
0x0060,1.7393,0.9300,1.6173,2.7704,6.6165,4.1961,2.0748,1.5111,1.3144,1.2918,6.0920,1.2201,1.5767,6.5349,1.0915,11.6853,4.8803,7.1688,3.1224,4.9390,2.9609,5.2151,2.7065,1.2336,9.2915,13.5139,5.4108,3.1978,9.4559,2.9588,1.8665,3.5030,3.7612,2.6291,2.2761,5.3479,2.1235,3.4480,2.9361,6.6567,3.8276,2.1061,4.3363,7.4681,7.9606,6.6363,1.8148,3.9658,3.5510,2.2172,3.6633,3.2529,6.0574,3.6730,4.0968,7.2826,2.6041,5.6216,1.3915,4.1289,1.2327,0.8332,2.9400,0.0000,2.3940,5.9565,4.8677,4.1225,3.6608,5.9739,4.3286,3.0266,1.8048,2.8322,6.4357,2.0263,5.2454,7.6273,4.4677,5.6686,3.3733,2.0317,2.7797,2.4694,6.9116,4.5041,10.1443,5.9590,3.1738,3.3440,3589.7175,221.1545,4788.4355,106.1099
0x0061,6.9975,1.8417,11.2328,8.6769,38.0592,4.2653,5.9084,5.1288,3.5613,1.0976,16.3780,7.2042,4.4695,6.3218,3.1716,0.4253,3.8801,0.8356,0.8437,5.4440,0.7791,1.1873,1.9912,0.1074,1.4537,3.2169,3.9930,7.0249,2.6449,4.5314,4.3289,40.9334,4.9107,1.0044,3.9356,12.8017,3.9823,4.7037,9.7578,5.6140,5.1771,22.0895,18.7121,2.7950,18.1142,6.9306,5.8853,8.7297,7.9682,3.5330,3.1169,15.2866,7.6957,6.7074,30.3137,28.9354,10.1044,5.8174,9.7495,7.5352,13.7072,5.6083,3.3330,2.3940,0.0000,4.2881,2.2161,6.0615,5.7276,10.5872,1.5802,8.1869,5.3845,29.1821,6.1772,5.0373,15.6637,0.8396,0.1503,3.2377,10.2873,2.5731,1.1514,1.7157,1.1628,2.8899,6.7073,9.4085,8.0257,2.3589,12.3630,12.2692,29.7980,11.0397
0x0062,5.3683,1.8691,8.7672,4.6766,12.9657,6.5133,4.7525,2.5435,5.1754,2.7241,13.7371,5.1257,13.1177,4.6178,2.2807,2.6999,15.7919,4.8004,2.8853,13.1079,2.5578,5.3948,11.9101,1.1032,4.3584,6.0592,4.2668,9.1925,4.0120,1.6235,4.7593,17.4324,1.9373,1.3533,3.8941,1.2089,10.4549,1.6675,8.6093,7.4812,2.7839,12.0070,3.3589,0.5056,5.7816,11.4043,4.1147,1.3153,8.1575,5.1374,2.2081,7.8720,2.7827,5.9711,22.0742,10.0381,11.3269,3.9377,1.7056,2.1833,14.5028,1.2831,3.8001,5.9565,4.2881,0.0000,3.1626,4.2024,3.9399,2.9639,0.7989,0.1921,4.0970,11.6481,1.5973,2.9594,17.0818,0.3009,0.1802,0.2059,13.0284,0.6651,2.8443,0.4967,0.4345,2.1194,6.3431,2.9065,7.2196,2.5710,7.4861,5.7848,5.9404,8.9407
0x0063,3.8445,1.3786,14.2910,9.3054,45.9009,20.5020,3.8526,5.9321,10.0444,1.7462,15.6194,4.0867,1.4166,2.6430,8.7811,0.9913,2.3966,0.3806,1.7283,2.8837,1.5232,0.4231,4.5784,0.4173,1.1823,1.3466,2.5013,1.5824,3.7889,11.6042,3.3120,52.5106,9.2929,5.2865,0.0812,6.0133,3.3322,7.6316,10.6225,6.2078,2.5632,10.4899,18.2950,1.3715,33.4899,7.8790,1.5510,9.4897,10.8866,10.8963,4.8310,13.2556,4.6144,8.8184,26.8524,28.9100,18.9420,10.1758,15.3351,5.5739,8.3764,10.5564,5.4199,4.8677,2.2161,3.1626,0.0000,3.2275,0.4689,7.3165,4.3297,2.1403,3.1612,13.7918,7.9596,3.0078,14.2568,0.9416,0.2147,7.0244,4.1567,1.1514,1.0580,2.7225,0.9635,2.4765,7.7387,10.3408,12.3630,2.3495,19.1983,9.4329,46.0947,12.5110
0x0064,2.1400,6.8136,6.4764,9.0972,15.2111,6.5260,1.7331,4.1966,1.8570,2.0601,13.2336,2.2735,17.3006,2.7685,1.5982,2.3275,7.3474,2.9983,8.2816,2.7760,2.0765,1.0453,11.6155,1.2462,3.8142,5.7218,1.6974,2.3021,5.5945,7.4968,1.9416,15.2481,4.1520,0.9822,1.9727,5.3967,2.3675,13.7032,5.4724,6.5466,1.6147,1.4854,6.8655,2.8907,7.0739,3.5384,2.8085,23.1252,3.5299,7.5465,2.1791,10.6749,3.7749,6.2258,23.4605,6.8215,5.4577,11.6289,12.8076,7.0417,3.3798,3.3064,5.0018,4.1225,6.0615,4.2024,3.2275,0.0000,1.2913,4.3341,1.9243,7.0006,1.5235,9.6331,14.5806,4.1964,9.6376,2.6239,6.8297,19.0736,1.2697,1.9982,2.7705,4.3937,0.5685,1.0230,10.7880,4.1262,5.2185,3.3089,14.5183,3.8043,14.7587,9.2383
0x0065,4.9889,3.6869,14.5740,26.7171,64.7868,16.7686,2.6620,32.9045,6.8511,1.8328,13.5387,2.6945,11.9823,3.3287,7.0610,0.2196,2.5701,0.8012,4.3384,3.9070,1.5782,0.7357,3.1444,0.2235,2.4683,2.8939,2.5855,2.1793,4.6521,21.2371,3.2877,33.6198,9.9966,2.0244,2.9680,4.2179,2.2026,8.2172,6.9113,8.9953,6.1459,25.2845,42.4972,14.9982,9.5844,9.3199,2.7203,15.1973,4.6397,9.4083,5.2379,27.8773,4.4652,6.0482,70.7115,70.7122,18.7069,8.6273,28.2252,12.2701,17.0018,6.7075,11.4524,3.6608,5.7276,3.9399,0.4689,1.2913,0.0000,19.8285,2.6427,12.0989,6.2885,17.9359,7.9693,4.4420,33.8374,1.2511,0.6447,6.7701,9.1720,3.8260,1.4995,12.5060,1.6541,5.4798,20.5251,18.4882,16.2892,1.9832,81.0165,13.1198,26.9192,17.1548
0x0066,0.6088,3.6959,31.6665,21.2775,77.0935,54.1746,6.1142,3.3539,11.5408,3.3301,12.1149,8.2129,9.9829,1.9464,0.1671,1.4717,5.8066,3.9889,4.2168,10.5084,1.6928,1.9605,4.4186,6.0088,5.6841,2.3996,1.7002,11.6164,31.3200,20.9398,2.5835,122.2300,57.9498,29.9078,31.4003,29.8159,20.8149,6.2943,35.4891,38.2778,0.5305,7.5534,40.7900,118.0093,179.5364,56.0874,26.4491,5.8675,57.8146,32.3046,26.9279,7.8629,20.5973,12.8454,88.5216,77.6440,8.0755,87.0807,3.1465,2.5077,7.5178,8.0170,15.2117,5.9739,10.5872,2.9639,7.3165,4.3341,19.8285,0.0000,13.8587,28.3383,0.5121,1.4841,54.5925,0.3600,108.3807,28.5680,12.5888,28.8081,30.0669,1.2692,2.8695,2.5216,18.8197,11.7442,44.7963,34.2671,7.7929,16.1109,8.5871,0.9609,20.6133,13.8825
0x0067,1.8761,3.5401,4.6109,2.6195,14.0363,4.4152,5.8901,2.4255,2.3580,1.7594,8.8933,7.3765,3.2692,2.1290,0.9130,1.9679,6.5502,2.1050,2.4011,11.5512,1.3772,1.1583,3.1403,0.7687,0.2428,6.0019,2.9782,4.5511,4.2094,6.6187,0.9745,8.5102,12.3588,0.8111,1.2378,3.2426,1.4678,2.1206,4.4995,5.2137,2.0954,6.1460,4.3245,2.7904,10.1925,1.9983,0.7150,2.2886,2.1935,1.5171,1.1272,7.8311,2.4433,1.7438,7.4631,4.4051,7.4692,3.1208,4.0098,2.2060,2.5448,7.6809,6.6995,4.3286,1.5802,0.7989,4.3297,1.9243,2.6427,13.8587,0.0000,3.9539,3.7131,6.1922,1.8073,2.9025,8.8366,0.5342,0.2064,1.3475,0.9065,2.8136,0.5856,1.6260,0.5855,0.9962,4.1166,3.5526,2.0689,2.4652,2.7907,2.2934,7.2960,10.0307
0x0068,5.0201,3.6619,6.3689,5.8404,17.9988,6.4738,2.3976,3.3677,2.6960,1.9630,31.0946,3.1637,17.0371,4.7854,2.6459,5.0219,20.5056,2.4392,3.8599,17.1527,2.5437,10.7151,10.8050,1.1794,2.4310,3.7124,4.6825,4.2693,2.4408,3.4299,3.8535,22.9698,1.0247,0.9686,6.6585,4.3158,2.6571,5.8017,9.0755,3.7364,3.1681,7.6859,5.1001,1.6000,3.5127,2.6812,7.6673,1.1233,8.8728,1.1596,3.5719,8.1713,2.7784,9.9613,17.9572,3.7983,11.3677,5.5483,5.2399,1.3444,9.9535,3.4991,5.4808,3.0266,8.1869,0.1921,2.1403,7.0006,12.0989,28.3383,3.9539,0.0000,4.0802,12.9246,1.4344,4.5657,7.5681,0.2293,0.9704,0.6066,9.0901,2.1103,2.0343,2.0084,1.5063,2.6141,7.2228,3.4991,2.9301,2.8440,17.5613,10.4764,8.0652,7.2343
0x0069,0.1291,3.6299,58.7959,19.7006,56.7611,184.7322,4.0698,1.1834,1.9449,13.0016,42.5568,7.2333,31.2158,1.3889,0.0259,3.8658,1.0631,1.8026,1.5582,2.6023,2.2747,3.5257,5.2623,1.8703,2.4795,0.4882,0.2283,58.6259,48.0470,52.0642,3.2974,201.5664,141.9483,32.3215,31.5605,50.8324,42.5452,54.7070,61.6077,36.3219,0.1060,0.8491,112.5048,309.9134,76.5856,55.8759,54.6811,38.5936,116.2059,35.1401,39.5763,21.5948,32.3162,97.9916,96.7534,53.3652,13.0335,24.0245,1.4185,0.2045,0.9526,61.3594,135.0700,1.8048,5.3845,4.0970,3.1612,1.5235,6.2885,0.5121,3.7131,4.0802,0.0000,0.6040,49.7498,0.1122,103.8797,48.0847,26.8060,45.9406,85.9772,4.7570,7.7592,11.4521,32.0245,37.2752,65.7967,42.6940,19.9017,16.4008,6.7446,0.2156,12.1495,149.3240
0x006a,0.1547,6.7668,18.1351,5.1880,43.6966,30.0863,2.2617,0.8599,0.0686,10.0977,13.2102,5.8980,17.5731,3.9134,0.0585,9.0693,0.6119,1.3819,4.8252,2.5859,4.2722,6.3298,2.8630,6.1333,9.8105,2.6235,0.6525,55.7990,20.4605,28.9965,3.4942,61.4156,34.1635,26.0168,14.5527,29.6078,12.2177,20.5607,20.8989,30.7036,0.1633,0.0987,31.0654,63.1438,77.4114,56.6311,19.0234,32.6031,34.4293,22.6803,10.1129,8.5590,34.1303,59.7507,144.4257,53.8770,23.1265,49.1369,0.5719,0.6888,0.2240,29.3625,30.5017,2.8322,29.1821,11.6481,13.7918,9.6331,17.9359,1.4841,6.1922,12.9246,0.6040,0.0000,24.1282,0.1617,71.0899,27.1458,17.9001,19.4070,31.5881,4.2828,10.8977,6.2109,19.2651,29.7212,49.4906,13.4508,7.7093,12.5002,8.1653,0.2009,0.5573,48.6472
0x006b,4.5706,3.6354,12.7381,8.9736,9.2709,11.5838,11.9992,5.0915,4.6547,1.2493,9.7927,6.2184,5.9310,1.9061,1.3810,6.5111,17.1673,1.0999,3.7646,27.4628,3.4645,8.1118,11.9106,3.6315,6.9780,3.4047,5.9240,16.8683,5.1442,5.0925,2.9719,17.6367,3.9283,2.2562,9.8540,4.5733,2.7794,1.4758,16.7989,9.9521,2.6638,14.4267,1.3403,3.1012,9.7803,8.5153,12.6993,1.7134,8.7677,1.2219,4.9849,7.1035,10.4385,8.1619,16.1210,0.6459,2.2005,2.1135,6.4875,2.4385,8.7954,8.5689,1.8839,6.4357,6.1772,1.5973,7.9596,14.5806,7.9693,54.5925,1.8073,1.4344,49.7498,24.1282,0.0000,2.8378,11.6404,2.1115,2.6349,2.1529,7.2608,1.1990,1.5509,1.3997,2.1289,2.4210,2.0360,0.6816,2.6395,0.6777,6.8291,11.5081,7.9617,4.2095
0x006c,0.1142,3.6953,38.6108,19.5237,74.4658,105.0411,15.7483,2.2651,1.7773,12.1218,40.9172,5.5364,3.5074,0.9825,0.0776,4.1056,1.0620,0.8690,2.1850,2.8364,2.1839,2.7195,3.2237,1.3691,5.0348,1.6462,0.2601,59.4466,53.2565,65.7435,13.0210,205.1476,56.8762,34.2268,33.3355,39.4736,18.6059,100.9242,41.4249,60.0682,0.1715,1.3729,52.3143,217.3983,59.0099,54.3777,35.3691,46.3792,102.4057,53.3712,24.7381,155.4765,57.4720,64.1196,147.0566,58.8905,17.4885,13.8990,1.2849,0.2679,2.5297,61.2677,104.5096,2.0263,5.0373,2.9594,3.0078,4.1964,4.4420,0.3600,2.9025,4.5657,0.1122,0.1617,2.8378,0.0000,105.5378,24.1049,34.1092,37.2372,91.9737,7.9167,9.9579,9.3388,34.4828,21.4476,59.2912,25.3342,20.3230,17.2632,5.0762,0.1785,13.9526,134.5879
