0x0000,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002a,0x002b,0x002c,0x002d,0x002e,0x002f,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003a,0x003b,0x003c,0x003d,0x003e,0x003f,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004a,0x004b,0x004c,0x004d,0x004e,0x004f,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005a,0x005b,0x005c,0x005d,0x005e,0x005f,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006a,0x006b,0x006c,0x006d,0x006e,0x006f,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007a,0x007b,0x007c,0x007d,0x007e
0x287b,10.5633,4.5956,25.8731,11.6783,26.5326,12.8676,3.1613,5.5267,5.2591,3.2260,4.2133,2.7017,2.8747,23.9902,6.9939,5.8507,7.9040,2.9360,3.7950,7.6648,1.3139,2.6227,2.5456,4.0922,5.8505,6.1490,5.7059,5.5873,16.0734,7.0837,5.3159,27.0269,11.9922,3.5542,5.4389,7.7315,2.3320,3.3409,8.0975,10.8775,10.4201,12.0540,11.4506,10.3589,15.5555,7.1868,9.6606,3.3687,15.0698,8.7248,2.5506,15.6584,8.2513,6.3287,43.3205,15.9500,6.9327,12.8493,15.8997,7.7300,12.3768,4.6552,1.9281,2.8999,2.6774,5.4831,1.6294,3.9517,2.1063,8.9066,3.4672,5.3224,11.1068,16.8412,9.0333,8.1302,30.4446,6.4915,3.9152,3.7744,7.6183,5.9963,3.7427,4.6241,3.0585,3.8268,8.0081,12.0476,4.0662,4.5749,11.1050,5.7332,7.4334,6.0983
0x287c,5.2407,10.8511,22.9450,11.3714,30.9109,17.8217,4.5441,13.2069,10.0433,4.8886,14.5622,3.1558,14.4731,2.2592,5.7877,13.1888,7.3043,19.6828,17.1851,8.6195,8.9973,11.1750,15.8094,13.7611,17.7522,6.1352,5.0512,7.7621,18.1958,14.8365,19.3675,34.8462,14.5528,10.3564,29.5166,33.9786,11.1088,6.6692,14.6681,26.1853,2.6525,3.8454,21.3737,17.7450,48.1674,20.0183,24.8288,12.8079,43.9588,29.6071,6.8381,21.3371,27.7778,26.6046,66.1291,34.8279,33.0032,37.9124,17.0780,8.4664,7.5057,8.1492,7.7707,1.9208,8.5713,14.2381,8.9959,7.9319,10.9332,10.5045,14.6937,6.7789,4.1401,6.5819,18.8210,3.0139,27.1295,10.8013,8.0114,13.4114,11.6637,8.2672,6.4908,9.6592,19.2846,16.4305,45.2831,14.3369,38.4090,13.3296,22.1776,7.2581,17.6908,16.0448
0x287d,5.3008,6.0040,10.2074,7.9583,9.0789,14.2706,2.5260,10.4746,5.7226,2.4625,8.9847,5.9114,5.0536,4.9281,6.1352,5.0961,4.6946,5.6602,6.2022,5.2180,4.7469,6.6788,5.6131,2.6798,3.2786,6.2358,4.5800,7.0037,8.8181,8.5045,5.7044,17.5243,13.6293,5.2155,5.5358,8.1414,3.4284,1.7049,10.4619,10.5820,6.0842,4.9906,10.8182,13.8041,16.5728,5.8291,8.1706,3.4160,13.7199,6.7247,1.8463,15.7662,9.8210,8.7286,25.6928,13.2700,8.3256,5.6621,10.3243,4.1235,4.3776,11.1469,3.3386,8.8699,5.6776,6.5802,3.7854,3.9558,3.0856,5.5915,6.1295,4.1133,7.0142,6.9640,3.5343,9.4287,17.7070,6.5837,5.5763,4.2817,4.7300,3.8201,3.4821,6.1166,4.6566,3.6101,6.0390,7.0970,6.8699,2.1138,15.6265,3.4650,11.8297,11.7786
0x287e,10.7372,9.4626,8.9662,10.3045,33.4693,21.7914,3.4694,11.9897,9.9255,1.9611,15.1003,3.0606,5.2779,7.1366,9.9115,4.9695,11.9816,8.8524,10.0311,12.0489,3.6934,5.3491,6.2786,10.5292,9.9783,8.9057,15.0749,8.9529,8.9525,13.8631,9.6594,23.4887,12.2655,8.4623,12.5472,19.6660,5.6389,7.5273,24.6839,15.9888,10.5987,9.9736,11.4179,13.4864,41.2131,6.4869,13.4002,3.2237,26.0214,12.3823,3.9194,15.4347,15.2912,12.3351,45.8928,16.5685,13.2568,16.4791,14.2147,11.4355,20.3007,8.5692,4.1613,2.9439,2.8927,6.1705,6.0559,6.2299,7.3358,10.8630,4.5944,5.7318,7.1082,9.7889,13.7387,9.3203,15.5494,9.2306,3.8435,6.3129,14.4852,2.9816,2.5913,3.7967,4.6587,4.5618,21.9114,3.2523,23.8891,5.9462,18.3289,3.4498,16.4994,12.3668
0x287f,4.5581,8.9210,9.4841,9.3030,14.3982,18.1577,3.6518,5.0609,8.1610,2.1607,3.9173,3.4765,7.6477,4.4537,4.1245,5.0734,9.6065,1.5976,5.5359,9.8297,3.7948,4.4665,3.2145,5.1272,4.6569,7.5228,4.6252,7.6409,4.5604,4.7879,4.0452,10.4033,14.3720,3.2919,7.6245,14.1232,1.9759,2.5554,6.1814,14.1875,4.1925,8.5518,10.0256,5.2876,14.2733,8.7964,17.7572,2.1851,21.2290,9.1068,2.5003,8.3192,9.4008,10.9549,25.8224,10.2437,5.7126,6.2432,7.5754,7.6974,9.2232,3.0866,4.5920,4.9881,3.8890,4.6503,1.8949,9.0912,3.8969,3.2527,4.2174,7.3966,5.6743,10.6814,5.7947,5.3379,17.4936,4.6139,2.6715,3.2508,14.4455,3.2311,2.2397,2.4415,5.0928,2.9923,11.8316,11.1952,9.7307,3.3210,14.8897,7.7466,13.7334,5.5731
0x2880,117.7515,177.1196,24278.1484,20165.6504,41240.6289,34661.9297,4.3142,1431.9135,3006.0454,1908.6038,11194.6826,1.9896,0.3301,0.1126,8392.4707,2756.7012,7406.6636,17175.6621,6144.2651,14380.8945,8455.8691,6603.1650,10564.9150,5816.6543,6800.1001,82.7994,347.4460,8090.2100,2825.1772,9935.2881,3107.8850,36582.1016,20529.8145,10083.6826,16129.3115,8037.4800,6313.6519,8512.3867,3738.1282,29298.0215,212.4009,3442.4492,36113.2930,12947.3496,48264.7031,29985.1348,7907.4092,8812.4551,7328.8491,22213.1562,11215.9453,22372.0430,13253.6279,15651.9912,61585.0234,28458.9688,18208.8438,26804.5586,1160.5085,9799.6328,2523.4363,724.4933,11.5470,1.3574,3412.7415,11741.1846,1839.1357,15020.8145,1861.0475,5148.8115,8147.9077,17878.4863,175.1971,1662.7078,15201.7988,218.2884,14105.1494,2612.2578,2627.1809,10335.3789,11680.2939,1944.5067,3140.1875,3103.3716,3317.0059,5156.8071,20430.2422,11012.4639,19227.5469,5791.1309,6306.9229,391.4240,7342.3203,83.4654
0x2881,3.4028,0.2442,35.6590,8.7291,30.7184,41.6047,0.4345,15.5387,9.7006,6.8213,30.4679,2.2751,0.3655,0.1434,9.9955,26.6534,5.8690,10.4270,13.4336,14.8395,8.6586,12.5785,19.8525,14.2822,8.5065,0.8861,0.3250,36.6182,21.1579,25.4406,8.4786,86.7405,89.9669,15.3353,23.8677,46.8327,19.9806,35.8000,27.8797,27.6095,2.4916,7.1201,30.2791,21.2484,57.7512,47.5632,33.3577,49.0512,27.3760,27.9182,8.2976,50.6354,27.3977,83.7053,139.0718,30.0781,32.2431,13.0741,10.0624,0.6973,6.4383,7.2880,2.1240,0.8749,20.0847,25.1493,8.3608,31.2743,12.4817,10.2089,37.2317,38.2469,1.7137,9.8747,28.6209,2.0395,100.2280,29.2392,10.4216,26.6783,12.0985,24.4246,4.3210,6.9751,23.9957,23.6871,76.1917,27.2342,47.2776,14.2972,38.1785,9.5707,28.7081,4.2990
0x2882,6.7476,2.8321,192.4542,298.9297,161.0945,154.7997,1.5237,48.7032,34.8185,34.4312,109.8228,1.5830,0.3480,0.1546,49.0967,22.6679,31.5558,60.9974,49.2144,81.1368,35.5248,21.7068,45.9494,29.9371,21.3595,0.1884,8.0821,79.6527,37.5685,73.9485,31.8716,249.3003,113.8570,47.7890,84.7382,77.4836,47.5013,87.0333,43.9883,138.7189,12.0188,52.6978,111.9553,26.6906,233.5972,230.4781,46.3416,136.4356,58.9099,71.1140,42.4793,104.2305,91.6953,207.7516,335.9021,93.7201,86.2014,124.9032,23.6285,3.0801,45.9726,37.8032,4.2999,1.1518,13.9969,71.6435,20.1337,65.0047,10.4805,40.4823,39.3965,59.8299,13.0967,36.2357,78.3479,14.1158,85.3131,24.1310,22.3048,27.4112,61.4849,26.2999,20.2570,22.7596,23.5387,59.6325,145.5966,64.8229,91.9653,50.6873,81.3636,46.4139,106.2529,5.7213
0x2883,2.5137,2.1847,83.3892,29.1548,92.2805,33.5738,2.5819,2.9457,25.7584,12.7190,28.3625,5.2858,7.0335,0.5508,11.9143,19.9392,13.9460,12.2307,31.2723,25.4460,23.1272,14.5523,19.8646,25.9552,16.3436,0.8762,1.4817,36.1418,26.2574,48.9394,11.1601,63.4965,14.7278,20.3298,20.1524,39.1853,21.6362,42.9735,31.2699,42.5915,2.4135,15.9927,36.8080,13.0728,140.6600,35.9218,31.8560,22.9572,24.5737,20.6263,17.0197,59.7611,35.0647,35.8238,67.4147,69.1497,28.5179,47.1516,10.8056,3.5800,9.3455,24.2375,26.3669,1.2373,13.3972,26.1702,7.2445,38.6465,19.7905,9.0544,31.5899,20.2330,2.5079,5.2534,41.1559,2.7421,81.7722,15.2876,15.7136,37.4785,18.6410,15.7091,16.3640,10.0628,15.8307,18.6291,50.5920,29.6478,63.4900,16.2759,4.8595,8.4887,43.0422,34.1355
0x2884,103.8531,22.2523,1458.8510,1021.3089,1287.9346,477.0807,4.5462,182.3103,142.8381,16.1396,208.6362,7.5924,5.0852,1.4874,533.8954,70.2387,261.3285,200.7813,255.8044,192.4060,462.3010,419.1348,180.0779,586.4417,237.5900,53.9208,99.9458,123.7438,27.3832,77.3818,228.8971,820.5018,532.6234,347.2217,598.2626,248.9561,201.2176,372.4152,251.1760,780.7379,68.2853,402.1932,658.3583,130.3236,1321.7806,847.9541,302.9592,385.5353,410.2333,401.4832,514.1207,543.1719,311.9457,362.7268,1846.1907,720.8560,122.0447,430.5676,162.5447,68.8569,389.0042,53.6938,11.5123,13.4664,44.4376,48.1432,51.1904,277.5450,39.4800,262.5404,243.2446,95.0037,109.7896,293.6886,372.1677,100.6955,284.5521,59.8293,53.3279,164.4916,67.5371,109.8952,164.8424,78.1715,75.9232,70.5788,480.0893,173.2717,394.6298,83.6783,445.4727,221.2867,536.0825,85.5307
0x2885,9.5465,7.1766,73.5440,19.1319,73.7621,11.7438,2.3449,2.4149,9.9680,4.1134,20.2243,0.4643,2.2945,2.5301,9.4849,8.7903,10.4656,14.5944,6.2140,2.4508,11.6699,11.4590,29.8669,6.9610,11.3121,3.9261,7.7174,12.0329,6.6852,11.4932,44.7670,56.0345,13.6101,15.6634,12.9358,28.3082,20.2412,28.2138,15.7726,40.9799,5.2020,14.0811,18.5041,0.8882,64.5192,45.9070,22.4218,18.9283,39.4891,20.2283,7.5141,70.8605,20.2601,63.8402,75.1700,23.9902,44.7619,23.5341,13.2476,4.0442,8.9984,28.1623,2.7557,2.8012,5.5774,9.7035,6.6273,8.2233,11.8062,17.1200,20.6911,9.5433,4.8817,18.9876,30.0277,5.0946,41.7333,8.0500,7.6916,18.5993,12.0913,14.1949,9.8985,25.9886,12.7198,16.3182,40.7837,15.1876,65.2964,8.3108,20.5426,8.1035,31.7782,8.2318
0x2886,18.8470,15.7331,230.3051,181.4650,185.5451,56.5482,2.4901,8.8310,27.5877,14.3389,42.0724,11.1429,23.3034,3.6202,30.3992,44.7409,36.8672,51.3773,45.1357,33.6904,45.1899,22.4986,58.8533,35.5146,81.1914,9.3055,7.6063,20.8596,33.2610,22.9480,41.1860,255.1989,33.4429,25.4519,68.7579,64.0463,48.5154,25.5638,26.2201,75.4674,9.3377,44.4588,105.8185,1.3383,94.1178,76.1311,84.6805,45.0803,94.7331,58.5238,38.4792,149.1294,45.9372,165.4115,135.7384,96.8137,162.2323,51.3670,20.5722,10.1847,51.2154,20.5813,39.2004,5.8467,6.7488,25.2482,10.2706,41.8894,8.8821,37.2684,68.6736,45.4098,7.9733,36.4349,120.3694,8.0983,79.4970,17.1097,16.1379,40.8095,15.5788,34.2292,17.1689,10.5067,30.2896,51.6647,201.4792,39.5771,104.3257,36.2759,15.8698,27.6424,105.7506,25.0542
0x2887,3.5721,2.9191,85.9070,13.5566,53.8408,37.8613,4.8102,3.8770,14.7697,6.6934,44.2667,3.7145,4.6361,0.9117,4.8909,26.3305,21.5436,15.5122,9.7488,17.5462,11.1796,11.5553,29.1538,22.3536,11.4445,4.3267,2.0038,21.2435,30.0260,16.1350,24.2685,52.1284,36.9231,19.7714,21.7430,19.4994,12.0914,19.2553,24.1655,30.8383,3.0261,8.7374,13.9507,3.5554,94.6336,36.4485,22.7582,23.1415,35.9333,28.1738,6.4238,78.8172,19.2110,54.1520,58.5414,24.5990,46.2801,27.2838,2.8071,4.4066,7.4324,22.4222,31.6474,1.6748,11.1503,26.3060,15.7780,10.8761,12.5934,15.7655,26.9720,15.4609,3.0697,6.3615,15.8455,3.6721,53.4608,18.8157,16.1958,28.2680,19.9061,8.3926,8.2583,7.3529,11.7619,17.9129,35.3576,7.4709,51.3629,9.2689,7.4404,4.7945,24.9182,10.7720
0x2888,1.0467,0.2474,32.7596,5.2216,32.8434,36.9117,3.5221,1.8558,1.7167,9.0900,34.3843,2.1016,0.2328,0.1550,0.8069,17.4564,2.3235,3.8004,13.2344,27.9454,13.6789,15.9914,15.9559,9.7563,10.1075,0.1271,0.1649,11.7129,74.8572,11.5222,9.5366,81.5724,87.2902,18.4173,10.0693,19.1061,18.9633,54.3033,32.7342,30.0508,1.5228,2.5778,17.5531,29.2925,65.2768,30.9606,29.0067,85.5580,45.9359,27.3675,9.4107,40.7835,27.6596,119.5926,107.5292,16.2349,61.3857,6.3147,3.2410,1.8404,3.7758,10.5737,3.1778,0.2326,19.0427,26.4802,10.0320,28.2247,20.1950,10.1053,24.8003,29.6639,1.0741,2.6995,23.8794,0.5024,124.5095,36.7241,11.4296,22.7215,21.5277,5.9264,19.5772,4.0529,37.1812,50.2754,64.0563,25.1281,33.8037,10.1671,11.9949,2.8892,14.7262,8.6092
0x2889,7.3326,3.9689,26.9096,27.2345,57.5313,18.6136,0.8944,6.0092,15.2783,8.2482,18.9739,0.4890,0.7747,2.1759,8.5527,12.0486,58.1966,23.5317,18.8055,23.0539,8.3208,15.1052,2.9829,17.3462,9.6247,10.2748,9.5067,10.5518,9.3505,18.4198,4.8734,27.3497,75.7463,22.0004,26.1343,31.8583,18.1117,15.1657,20.3772,42.7182,4.8270,27.3430,37.6282,31.7678,94.9786,15.7505,17.3590,3.0322,26.2184,43.4019,22.3425,5.4142,13.3885,2.7755,27.9330,35.5090,5.2087,54.2464,28.0377,14.4355,24.9613,2.9187,0.8068,1.0163,6.9419,20.1645,5.7034,13.4164,6.7076,3.9965,3.7788,40.9265,3.9780,16.7849,21.2544,3.8782,36.7079,20.6533,5.9556,13.5991,8.5749,5.4246,12.2245,4.9127,8.6303,2.3751,17.7117,27.8766,4.9886,5.7110,8.3687,7.2832,27.4719,1.9716
0x288a,3.8134,7.7783,22.9455,14.0455,38.4021,17.0536,1.2089,3.3467,6.4232,7.8539,12.6744,2.1897,2.0421,0.9513,2.9625,8.8779,18.8967,13.9140,18.7274,3.4079,8.4635,6.3383,8.5519,17.6252,13.0958,7.0666,6.4533,5.2984,7.5382,37.1255,5.1793,33.6723,21.3184,21.2392,2.5741,21.6301,9.7207,25.1058,8.4555,36.9185,3.5694,13.7815,32.3922,36.7400,95.9789,20.4700,12.7652,28.2962,25.4442,21.0131,18.2962,5.6327,18.3848,11.4824,34.1882,43.4277,1.6448,28.6085,5.5377,6.9152,8.2637,13.7829,5.0024,1.3427,7.8110,30.6683,2.6663,2.8976,2.5882,5.9083,7.2159,30.7833,2.4092,8.0289,19.8385,4.8868,50.4852,22.8277,10.6185,26.4542,3.8790,6.2605,6.5761,2.9803,8.3833,5.6452,15.8268,16.3630,16.1062,8.8559,1.7772,3.6091,41.3864,12.5884
0x288b,9.6265,3.3062,23.1015,7.4787,57.3584,17.5569,2.9691,21.3011,13.0476,8.3192,13.4191,3.1555,1.7219,2.5176,7.5898,10.9178,30.6289,10.6644,4.2556,15.2376,7.1691,12.5878,3.8387,9.5886,4.0760,5.4479,4.8468,6.0722,3.1200,9.3714,5.7732,21.8938,24.1202,10.7787,18.4776,17.7752,10.7403,12.1932,14.3383,15.1821,4.6954,16.7257,38.3676,16.3379,28.9376,14.8918,13.6323,16.6910,36.9566,8.5954,7.9398,8.7845,10.8262,8.4864,26.4825,12.5728,5.5065,11.5216,13.8391,5.1277,30.5207,11.2879,3.7955,1.9330,8.9440,15.5697,5.6669,14.5819,7.2895,14.5809,4.3644,12.0585,2.8760,19.1387,13.3961,6.4353,18.2453,6.2410,7.0286,10.5954,4.0746,5.6545,3.8627,4.2479,5.1372,4.6729,15.8022,7.5836,8.3617,7.5321,5.0793,9.7623,26.9876,10.8114
0x288c,6.1590,21.2005,23.0385,6.6981,54.2985,13.1493,1.2460,3.8368,15.1248,11.0548,7.0195,2.1739,1.9117,0.4959,9.5463,6.7667,3.9804,18.6999,16.1757,3.0207,11.2572,7.6196,19.4557,8.8823,20.9874,6.6043,6.3757,8.3946,9.5766,23.4999,10.8658,35.6436,7.0016,13.7449,4.2789,26.9496,12.1620,29.1397,6.2466,27.9404,6.5719,6.2829,20.9567,4.6826,40.5995,51.5914,13.3977,49.6629,20.2407,21.5201,9.2281,27.8453,19.6500,13.2722,60.0748,34.0963,6.2773,40.4750,7.0061,2.2297,14.1528,5.4684,5.8758,3.4981,6.0067,32.9409,1.8068,9.1422,4.3623,25.6792,16.1748,22.1299,6.6973,4.8596,31.4982,4.2304,40.5148,14.0571,9.6733,28.9538,8.6127,24.7752,5.2026,13.1002,11.6804,6.4210,34.0524,11.6597,40.0252,9.9053,2.5408,4.7867,46.1976,9.9614
0x288d,6.7377,12.5196,14.9208,4.2472,8.9378,5.8140,3.7216,4.7713,7.6786,5.5853,8.3006,2.1660,4.2175,0.9292,2.9003,3.9001,5.2373,2.2525,3.0867,9.1095,4.1093,4.0206,6.3106,4.2422,4.6520,4.1889,4.0197,12.8889,5.6280,13.0658,7.1740,15.8055,16.7824,3.1586,2.6949,4.5164,6.7377,3.1688,10.8831,6.1211,4.5899,7.6846,5.3419,6.8842,11.3659,2.5059,3.4834,3.7898,15.3796,4.4404,2.4695,17.7741,4.2486,11.6982,12.1106,4.0562,9.4248,2.1486,5.3951,6.9375,5.4323,6.5952,2.1065,4.1642,4.6542,4.6532,2.0115,5.2453,8.8063,13.7278,4.9080,4.5970,2.9069,5.9952,3.4274,4.7827,18.8632,6.6209,4.0801,11.6588,5.3960,6.3054,2.5143,4.4382,5.2993,11.5086,12.2896,15.5803,4.4836,3.0238,7.1570,5.0180,19.9311,6.3013
0x288e,7.6075,10.4002,32.1646,3.5617,28.8336,16.7754,19.2319,4.6987,14.9119,10.2507,34.0054,11.6657,19.4490,3.8754,13.7832,8.3609,19.0267,7.1445,5.3532,8.5920,4.7547,10.5913,12.0931,5.4491,8.7374,6.3015,8.4394,14.6112,13.7404,5.6922,15.9078,15.6181,11.8669,9.2849,6.0656,17.1268,8.8557,15.7430,11.5700,21.9344,6.4776,20.1297,10.0864,5.5285,23.9688,6.5388,11.1387,15.8586,23.6311,8.5178,6.2304,18.6782,14.5981,14.3974,66.3194,8.3573,6.9799,7.9593,5.6706,5.5754,22.9007,8.6796,24.0004,6.6199,6.6427,15.3882,2.7633,3.3583,15.9403,14.8992,7.0369,3.7101,9.5754,11.9592,12.8325,10.5414,52.4674,6.6506,5.5226,10.0402,4.9163,9.6818,5.5194,4.1912,6.3650,10.0926,16.0364,9.2854,14.4509,5.2275,4.8958,9.2714,50.9898,25.0014
0x288f,3.6205,6.8966,26.2759,5.7397,8.4651,11.3359,4.8385,3.6387,10.8989,5.7657,10.9467,6.9075,14.2595,7.1504,2.5627,7.5815,9.1559,8.2978,5.3985,20.6106,4.1808,6.7053,11.1376,5.0213,3.2836,3.7125,3.0335,13.6528,8.5926,5.2221,6.8408,20.2367,13.1283,2.5006,9.0021,12.3145,6.3028,3.3617,9.2829,13.5010,4.3638,12.3134,8.7021,3.9458,9.6840,4.7608,14.0885,3.3715,13.3139,5.0353,4.0452,14.9347,15.8618,15.1712,17.1729,14.4682,9.9013,8.5198,4.3565,6.0830,17.5029,21.1245,9.0347,6.1525,3.5566,4.9762,6.1577,11.0266,20.4451,5.3355,5.8381,7.9279,6.1093,12.7582,3.8805,6.2270,33.3229,4.1957,3.7236,6.3187,6.5664,7.3704,5.3221,2.3162,4.2327,5.7082,11.9107,10.6805,9.7000,5.4934,7.1680,6.4462,17.0941,30.3591
0x2890,1.0618,9.7600,200.5519,81.6941,89.4434,138.3625,0.6808,10.1796,6.9099,29.6188,199.5540,1.4961,0.6700,0.1676,5.7789,38.4339,27.4224,36.9547,41.5821,73.3179,37.4166,18.3724,46.5144,27.8073,14.4488,0.0874,0.1093,78.1497,84.0492,39.5326,9.5512,232.5232,128.2007,28.3461,23.7430,79.9341,37.5633,109.6497,42.0680,39.6126,0.6027,10.8364,41.9142,81.5356,113.8977,89.0854,94.8020,124.3614,192.7809,53.9814,18.5001,93.6877,102.4546,219.7766,308.9716,68.5922,32.6370,68.4496,7.4684,16.5075,9.2120,153.0957,10.5290,0.9091,14.3317,93.7182,5.5647,108.2135,25.0332,16.0112,19.8997,99.4147,1.4561,8.2985,63.7128,0.7331,159.4577,41.8627,15.2658,59.5499,60.0594,3.4533,10.3796,11.3546,30.3109,162.2369,49.3521,45.9589,23.3034,31.4511,25.6348,3.9227,25.0951,56.3595
0x2891,5.0956,5.7624,81.2526,15.1172,57.0406,23.5127,1.2502,11.4893,3.0356,12.9110,13.0739,0.8428,2.6883,1.7332,17.3309,9.2687,12.1378,8.4573,8.1723,42.4653,11.9732,14.9181,0.8869,18.1417,8.0405,14.4108,16.5178,19.9495,7.2791,8.1714,1.5099,39.7360,47.6598,9.6431,23.4782,21.1838,6.5625,8.7384,22.7247,37.3161,4.3843,23.7368,21.7764,19.1412,53.1106,16.5719,29.0745,6.8500,21.4071,19.6449,22.3089,2.9923,26.1302,6.0040,28.3583,57.0404,3.4349,27.6047,18.4923,4.0970,6.6673,15.7785,3.1565,4.0085,5.0213,8.6734,6.5219,12.4201,5.0868,19.0276,3.6138,10.8061,5.2711,11.3510,13.0092,2.8015,53.2044,8.7674,9.8834,10.0211,5.3058,4.3151,10.8998,2.7893,8.0885,3.7300,19.9741,11.0766,2.8556,11.8878,13.3195,9.3538,14.3695,9.7161
0x2892,4.2137,12.1523,77.5121,26.8108,50.2993,58.3341,4.1634,8.6709,21.0227,6.1717,27.8031,1.5015,1.9207,2.2599,10.9630,17.4500,32.9142,39.5795,32.8622,40.7552,9.4265,14.8501,3.9360,23.3949,15.6853,26.0141,4.8723,4.7078,15.6375,10.5281,4.0289,119.4698,64.6197,42.0742,35.7274,20.9782,12.2302,19.8519,27.9693,23.3905,4.0590,36.0439,118.6660,65.5308,194.5268,92.9300,36.5554,15.8278,40.4578,25.8062,34.2887,12.0476,17.6362,15.4804,45.7621,80.6285,2.7691,80.6939,13.1907,11.5234,22.3813,10.6122,2.7829,3.8377,18.0466,20.5009,2.1415,12.6501,4.8384,14.2585,12.4603,34.7250,4.1972,34.9825,15.2992,3.0144,86.7348,15.9410,6.6591,33.7733,5.6939,6.2258,7.7744,8.8866,5.0527,1.7517,18.3194,19.8217,2.0790,16.4483,11.0557,8.1965,73.7144,7.8551
0x2893,25.5759,5.5355,43.5671,19.5261,129.6675,18.8497,5.9381,15.5718,14.7209,6.4615,5.1491,7.0571,12.1838,17.4505,12.6814,11.0834,22.4638,7.5718,12.2111,9.7211,12.0861,17.0031,6.3961,20.1733,9.1275,6.5213,11.3938,14.0539,9.5273,8.9023,13.1353,19.7404,33.8872,8.6107,32.9896,23.5375,16.8281,12.1953,16.3985,23.0229,17.0065,20.7688,30.7136,23.9044,72.6159,24.3563,20.6694,9.9915,14.1195,21.7996,12.1726,15.6919,19.0274,9.1169,60.5722,23.8911,8.5538,19.9041,23.2226,22.8660,25.3258,6.2529,1.9624,5.7588,6.5426,13.2805,9.1770,22.3451,8.2597,10.6079,12.1703,11.4198,15.5445,30.9102,10.2561,10.7303,48.0570,15.4875,8.2699,15.0397,7.4478,9.6149,14.6951,4.0744,9.5155,4.3743,40.5925,11.3983,10.4993,10.1910,11.1617,15.2262,13.5863,15.7634
0x2894,13.9737,1.7566,74.9225,57.8163,180.4566,74.4387,1.4444,3.7067,18.3441,10.3655,9.3175,2.0836,14.5284,2.4147,20.1868,19.4228,26.4093,38.3716,43.0966,3.5115,16.9461,13.8426,23.1834,24.7799,31.3179,8.5979,7.5620,4.6814,35.4302,70.3135,12.5831,101.0826,30.0455,53.8627,9.2876,44.8888,36.1724,28.1027,17.7401,78.9898,9.1037,13.0717,89.8494,7.7143,156.3763,61.0067,59.4011,76.6952,62.7895,47.5827,26.0784,17.8135,77.2436,18.1710,181.2764,143.7294,17.5396,65.0958,20.0229,5.0977,33.2749,10.4780,15.0715,10.5454,21.4888,71.9201,1.4493,17.2230,3.4419,17.9574,13.1369,68.1882,6.0480,9.0474,64.6944,9.1743,64.8379,21.6797,8.5061,35.1254,9.4176,16.0410,13.8395,10.8841,14.0753,8.6738,46.8170,43.5343,41.8230,19.7066,5.7561,12.9447,59.0533,19.0276
0x2895,7.1461,4.6304,10.1946,6.0020,51.0069,6.9285,1.4646,1.8459,7.1466,4.8703,3.2020,2.0428,2.7971,2.5860,3.0475,4.0386,5.9473,2.6129,2.5931,6.3827,6.8430,9.0868,3.8613,5.3462,3.5737,5.2600,2.6567,7.6201,5.3176,7.2176,8.8194,12.1838,15.5855,5.7736,4.8338,8.6004,4.3056,5.9359,6.6912,9.3243,6.6827,15.4517,12.4817,6.6651,29.7334,5.7453,7.1810,10.3359,7.9403,8.4481,5.9728,8.9896,8.7271,8.2792,24.2291,8.1483,7.3017,2.6684,7.0045,4.7928,5.4566,6.3925,11.5531,4.3034,4.5625,3.5576,3.1897,10.9321,3.7697,6.9388,5.4024,4.7890,4.9329,9.9022,6.5483,3.2984,17.5794,4.0102,3.5528,10.9235,2.6098,4.0929,4.5553,0.9720,4.6284,5.1969,15.1878,5.4275,5.1711,5.0669,9.0564,7.4819,6.2972,11.9470
0x2896,12.2721,5.2288,31.4087,25.0335,47.8775,35.1251,7.1526,13.7650,34.4565,9.1412,14.0370,13.9753,29.6917,8.5185,11.1487,9.9524,10.0414,4.4190,9.4136,17.3969,11.5325,17.2660,10.4620,7.8345,14.9352,12.0495,16.3042,8.7599,5.9939,15.5866,12.6432,58.8847,27.7948,16.9327,5.1140,16.0713,8.6531,13.2755,13.5889,18.4405,5.9154,40.2270,19.9314,21.4898,66.8251,19.2923,28.8191,19.1516,28.8980,13.8113,13.4300,10.4171,7.6769,15.2636,63.7992,25.1049,12.3878,13.7077,15.2460,19.9514,33.9001,7.7609,16.8834,6.4439,5.7616,10.5353,1.7583,17.9174,8.3358,28.1000,7.7004,10.0534,8.8977,37.9369,8.6340,4.6399,27.2282,4.1947,5.0185,13.0428,2.8873,10.5836,5.5301,3.5525,5.4874,2.3619,12.8991,8.7310,12.0472,3.2270,23.0017,18.8331,50.9067,19.2248
