0x0000,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002a,0x002b,0x002c,0x002d,0x002e,0x002f,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003a,0x003b,0x003c,0x003d,0x003e,0x003f,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004a,0x004b,0x004c,0x004d,0x004e,0x004f,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005a,0x005b,0x005c,0x005d,0x005e,0x005f,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006a,0x006b,0x006c,0x006d,0x006e,0x006f,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007a,0x007b,0x007c,0x007d,0x007e
0x0051,9.5646,2.2267,5.1114,3.1253,3.8773,1.0536,4.8211,4.9541,2.5852,2.1498,8.6958,2.1735,3.6225,3.0213,3.1735,0.2867,18.8169,3.5231,2.3694,34.3185,2.0339,1.9822,11.5813,0.8062,0.9756,2.3080,3.5879,8.0516,6.1598,7.2252,2.7541,2.4224,15.3455,0.3318,0.5088,0.1882,1.5857,16.9390,0.4040,1.0300,15.2230,3.1694,4.7036,9.4152,1.5742,2.0045,1.1426,8.9775,0.0000,6.2647,1.5949,7.7917,0.2734,1.8313,3.1297,17.7147,5.9203,6.6787,8.3623,3.6542,1.6047,4.0512,8.2684,2.5053,1.1163,2.7286,1.4454,0.9534,4.7231,16.4256,0.3977,3.9066,21.1623,10.5658,6.0489,37.5390,11.3744,0.3831,0.2828,5.4077,0.3212,49.2428,15.5204,16.8047,0.5445,14.5811,3.8435,20.0118,6.1971,20.6070,7.0350,3.4974,2.7652,6.5295
0x0052,4.6795,8.7407,14.5362,5.4566,3.3311,1.1282,4.6567,2.0456,5.5450,0.9888,6.7479,3.1653,2.0877,3.6571,4.0265,1.0263,4.0036,1.2205,1.2459,27.1247,1.0519,3.9841,20.0987,0.5083,2.9380,4.3133,3.9643,3.0075,2.4881,2.3744,2.7064,2.3344,0.9532,0.3512,1.2436,1.8526,1.3720,4.2230,4.0661,0.3340,5.0609,3.3828,0.6385,17.9696,0.9960,0.5491,3.0295,11.5911,6.2647,0.0000,1.1536,12.0261,1.9751,6.8074,4.1585,0.6771,4.9032,1.0170,4.7592,3.5873,3.7541,1.4774,2.9375,2.4095,3.9805,7.2119,7.8631,12.0968,13.1143,66.9220,2.2369,0.8372,13.4194,20.8475,0.5350,16.1250,10.6121,0.4319,10.7780,3.6272,2.5417,63.9864,7.1166,39.2678,4.9967,32.4323,8.6156,4.9447,4.3584,6.7626,8.1430,4.9239,10.5246,7.3979
0x0053,1.3007,1.5015,2.9629,1.4119,3.7550,0.8046,6.4735,5.9976,7.7726,0.9665,6.5667,3.8310,2.4258,2.2793,2.4133,0.5750,5.6280,1.7080,0.6185,24.0860,0.0531,0.2440,21.7811,0.4494,0.3684,3.8083,1.3597,1.1487,2.2410,3.8438,4.6315,4.7642,4.9884,0.3232,1.3938,1.0235,0.2681,1.8104,1.9590,0.6254,3.3147,0.8019,2.0881,4.2364,0.8491,1.9954,2.6393,5.4874,1.5949,1.1536,0.0000,5.0533,1.9561,7.1352,4.1565,5.0268,2.8777,2.4262,4.1719,5.8189,4.0386,7.0230,8.7726,3.6075,1.7429,2.1534,4.5429,4.4062,5.0818,15.3627,0.9876,3.1617,12.6509,6.9850,2.1565,10.2862,12.0066,3.4822,6.2661,2.4544,4.4619,42.7816,0.3532,7.8040,4.1681,22.9493,5.0185,5.5010,5.7000,9.3333,14.3181,4.6960,6.7751,15.6513
0x0054,0.9638,3.9720,13.5171,11.9920,18.1197,32.3154,7.6154,1.6103,0.3592,4.5691,9.1484,4.8734,1.1704,3.1075,13.3593,15.4279,30.4821,5.6054,3.5320,32.2993,15.0347,13.0509,0.6854,12.9116,9.7697,1.8652,1.9782,4.0619,5.6049,4.5401,2.8071,39.9897,19.3060,9.8146,4.7307,9.7323,11.2491,13.4474,13.6369,6.6324,9.8504,8.0409,9.6819,25.0985,3.8828,7.4583,10.9929,3.5651,7.7917,12.0261,5.0533,0.0000,6.1864,2.2473,13.9959,26.9888,0.7030,19.5917,6.6383,10.0754,13.4654,16.3742,2.4641,3.8408,18.1058,7.5271,9.3273,10.1214,25.8725,5.5028,2.6552,13.1169,34.4258,6.4197,18.7687,42.6887,10.9446,13.3019,20.7215,6.5503,9.9144,5.2926,15.7788,4.8527,10.6517,4.0614,6.1370,11.5876,1.7987,4.9366,12.3975,2.3977,7.0242,2.4162
0x0055,3.0887,1.2757,5.0061,6.1181,4.0058,2.7899,2.4659,2.3747,5.9747,1.5279,14.3894,2.4534,4.1093,1.8923,3.0215,0.7797,13.3029,2.6417,3.9907,31.6545,1.7332,0.8507,5.6016,0.9361,0.4096,1.7762,3.4205,3.0273,3.5703,3.8616,2.0260,1.3008,6.5066,0.6183,1.0797,0.2328,1.3091,10.3419,2.1746,0.4769,6.6547,2.8882,1.4675,17.9730,0.8014,1.1475,0.4004,2.4839,0.2734,1.9751,1.9561,6.1864,0.0000,0.9414,0.7237,5.1351,1.5487,3.5047,4.8060,3.9039,8.1615,2.3136,3.3938,3.0525,3.8557,1.3919,1.9473,2.9820,3.7498,21.6620,0.6293,1.1167,15.3497,13.5015,4.4087,8.2403,11.1498,2.9972,3.3813,2.8126,1.8036,27.1821,6.0608,9.9103,0.1141,7.3506,1.6349,7.3472,2.8135,4.7827,4.0333,4.9332,14.0319,7.1269
0x0056,3.8232,4.2948,16.6411,12.5606,5.8950,23.0573,1.1841,6.3653,2.1318,1.9047,31.5254,1.7748,2.1518,1.2885,6.2904,3.2408,44.4936,2.6607,4.1773,17.9496,5.7531,4.4076,1.2686,4.4187,1.5190,6.6300,2.8115,3.5385,2.9417,3.3727,0.4939,8.2761,43.8492,2.9405,2.9945,3.7656,4.9874,2.6433,7.6901,1.4132,9.9119,4.2678,5.5617,41.2381,1.9823,2.0851,3.1741,2.9940,1.8313,6.8074,7.1352,2.2473,0.9414,0.0000,3.4803,13.3808,0.5484,11.4639,12.5237,11.5102,9.6848,4.8357,7.5618,4.5108,4.4770,3.7189,6.4268,5.8994,6.4524,7.4374,0.9849,5.3629,17.5371,14.1095,10.0259,28.7252,20.8507,9.4571,6.1703,1.4639,1.3863,21.6968,9.2925,4.3145,0.9133,0.0400,3.0471,9.6511,1.1371,6.4835,16.5384,8.1003,14.1063,14.8560
0x0057,7.5830,12.6512,3.7946,5.0637,2.0092,8.0316,2.2015,7.2056,1.9104,1.6202,14.0685,1.9776,1.6596,2.9466,12.4920,2.3944,10.1956,3.1411,3.0159,37.7293,6.8407,4.4997,7.0254,1.9179,2.2215,7.7161,16.2785,3.0388,2.0620,7.0755,5.1916,9.3344,14.8915,1.4896,6.3840,4.2064,1.8538,8.4162,6.4421,0.3713,8.5931,6.4866,1.0863,76.3263,1.4051,0.2341,7.2326,16.4138,3.1297,4.1585,4.1565,13.9959,0.7237,3.4803,0.0000,0.7406,1.4025,2.6405,10.2464,7.4063,10.4443,3.6148,2.7414,3.7112,8.4951,10.4484,14.1476,8.6742,31.1178,30.1595,1.0034,11.7353,37.1916,10.4347,2.3500,32.2389,38.3384,10.1775,7.8067,5.0002,5.0965,63.6474,35.0435,26.5282,2.6644,8.3320,0.0378,2.7428,1.6918,5.7701,9.2189,6.0828,7.2625,7.6729
0x0058,5.1455,8.1869,4.8420,2.1038,4.2983,6.3797,3.6673,3.8372,4.8865,5.5887,10.6957,2.2524,12.2814,2.4236,4.3547,10.4793,11.5598,2.1748,8.7631,23.5147,5.4347,17.3741,58.5163,6.2822,11.9904,2.4554,7.7089,5.8417,2.2011,2.3583,3.2081,14.6461,3.3896,3.5153,8.1730,10.4065,4.9029,15.2039,17.1350,2.9952,4.4551,8.9136,0.0874,16.2974,0.4337,1.1169,20.5603,24.4177,17.7147,0.6771,5.0268,26.9888,5.1351,13.3808,0.7406,0.0000,4.7356,0.5330,3.0745,1.7432,4.4758,3.7386,1.0099,5.6010,18.5239,5.1448,24.0264,8.0368,49.7447,67.8480,15.9603,4.3735,11.7253,7.3451,0.5060,17.0198,23.2025,8.1610,57.6303,12.1021,9.1471,137.1548,17.1788,11.2363,11.3787,109.9409,3.3656,0.0517,5.0077,4.4264,8.9847,4.0489,6.7131,1.9307
0x0059,3.0503,2.8871,12.9710,17.5085,7.7475,20.3370,0.8501,3.2287,2.1104,2.1099,8.2884,0.7812,1.9076,1.7667,4.4554,3.8714,58.1523,3.7563,4.3698,30.6728,2.8680,5.5881,0.6587,3.1692,7.2589,5.6020,3.4875,3.2435,8.3148,3.9340,0.8824,29.7533,23.8038,2.3858,4.1520,4.7864,2.0914,7.8010,10.2553,1.1480,5.9095,15.3961,1.0872,76.6072,5.5707,3.2880,9.9982,8.3138,5.9203,4.9032,2.8777,0.7030,1.5487,0.5484,1.4025,4.7356,0.0000,4.1094,13.0037,15.9757,7.0352,13.3244,8.0754,3.4982,7.3514,15.1750,9.4947,9.6025,20.7439,5.2091,3.9471,9.9191,26.7301,6.3385,2.9147,14.7804,20.7975,20.0611,28.4857,6.7883,5.8689,12.2745,24.5377,6.0779,3.6387,0.4768,1.4967,4.1430,0.0817,5.5840,6.8434,4.2011,8.4679,3.9523
0x005a,1.5210,2.7829,4.2699,5.3265,5.9000,7.3100,3.2938,1.9037,1.5609,4.0930,17.2380,2.5947,0.5361,2.9598,3.3613,5.0448,1.4655,0.1541,1.5782,51.9285,2.4240,6.7531,6.4054,1.4717,6.5458,1.4575,1.6947,4.4523,0.6176,2.8179,1.8879,5.5271,4.5608,0.9340,2.6274,3.0201,1.9147,5.7717,5.1304,2.0176,1.1880,1.6050,0.8902,6.0303,1.4650,2.6464,5.1255,8.2989,6.6787,1.0170,2.4262,19.5917,3.5047,11.4639,2.6405,0.5330,4.1094,0.0000,2.9562,3.1395,3.0161,5.0088,0.6320,5.0489,3.0625,4.4872,4.4525,5.6750,6.7784,44.5919,4.1420,3.6649,5.8537,11.3377,2.6449,7.7316,10.3087,6.1707,8.6205,4.3323,5.6538,66.8156,12.5841,9.9515,7.6725,44.6058,3.1640,1.4524,6.9915,0.2815,4.8687,3.5518,3.6100,0.4087
0x005b,1.6976,202.9566,3.5723,4.9129,14.2194,6.5391,2136.1431,0.1439,12.9065,45.1220,15.6192,1056.5848,720.6420,3543.2261,0.8150,5.4680,3.8766,2.5919,9.1291,17.6090,3.0934,4.3109,7.3987,3.7859,6.7340,38.2521,11.7735,23.4696,144.2353,20.3077,7.9957,4.8908,6.9411,2.2451,2.4145,4.7902,1.8233,8.5070,10.2893,5.0049,0.9032,6.1135,4.0493,6.9117,5.7529,4.2508,6.8287,7.3681,8.3623,4.7592,4.1719,6.6383,4.8060,12.5237,10.2464,3.0745,13.0037,2.9562,0.0000,3.5941,2.6916,22.7272,15.5983,2.0782,13.1020,3.2741,13.8159,11.4536,51.2266,4.8638,2.6707,5.0248,5.6093,2.9948,3.4320,0.9770,18.5144,20.9228,26.1098,3.0434,13.0666,12.0186,18.9951,2.8893,21.8903,23.1812,13.6836,8.8744,12.3910,13.2618,0.1363,0.2829,11.0602,15.5668
0x005c,1.3495,301.0786,2.1295,1.9194,0.5559,3.2004,10991.5664,1.3826,1.4559,41.3674,31.4575,3853.7427,17099.4844,26772.4883,2.2795,2.3314,1.1792,2.5713,3.6636,4.2660,4.7183,8.7022,11.7910,4.2195,5.6686,21.0346,35.4338,52.8004,158.6142,65.1132,3.8322,3.4058,3.8422,4.0491,2.9342,4.4949,5.0226,16.1409,3.1338,2.1664,2.2536,15.7505,4.4049,9.6952,3.9444,7.4194,3.1001,10.1024,3.6542,3.5873,5.8189,10.0754,3.9039,11.5102,7.4063,1.7432,15.9757,3.1395,3.5941,0.0000,5.0767,29.4939,14.7656,2.3384,15.8907,2.6123,8.9404,9.7550,30.2863,14.5075,2.4508,4.8970,5.4337,6.4966,3.6962,0.3851,22.8038,18.6725,14.2967,7.6896,7.3247,16.5380,13.9577,2.5816,8.4082,36.3223,19.5508,14.4064,19.0691,5.1405,13.5697,3.1641,11.8095,15.5172
0x005d,2.9655,168.0623,6.7489,6.4146,18.1211,2.1117,1083.9962,25.9521,0.2525,21.7770,25.1068,482.6938,3585.2852,3275.0059,3.0496,5.8474,2.2410,3.5525,2.5342,9.0694,4.5609,5.7394,1.4040,4.4815,2.7749,31.4033,3.2675,21.4643,186.7805,33.0568,1.2622,2.5512,10.2076,5.3215,5.5451,4.8079,3.8601,15.0508,5.7179,6.0395,1.0786,0.7805,4.6033,7.8926,4.6807,5.5761,7.6201,7.7247,1.6047,3.7541,4.0386,13.4654,8.1615,9.6848,10.4443,4.4758,7.0352,3.0161,2.6916,5.0767,0.0000,10.9809,11.5889,0.8090,12.6234,12.0505,8.1982,3.9963,11.3928,8.1756,4.5944,9.9602,2.8490,0.1874,5.9525,2.9756,9.2700,18.1345,19.3962,8.9355,8.6665,29.4516,13.4364,16.8157,17.1173,15.7304,18.4409,9.2854,2.2204,10.8838,13.7599,0.3177,0.1368,24.9967
0x005e,48.1044,14.7892,5.1652,5.6362,3.3346,2.9831,148.4419,8.4003,10.9053,5.0151,4.3672,82.1328,246.4099,682.1406,23.6002,4.8712,14.6219,5.0643,5.7707,0.8301,3.6405,4.3892,5.7801,3.5643,8.5856,38.9384,21.4935,1.3877,7.4168,1.2900,25.4497,8.2683,0.5568,2.6468,3.6287,3.9063,1.8962,7.0372,4.3442,3.5553,29.5598,4.1857,2.6955,12.2737,2.8590,5.7179,3.8002,18.3827,4.0512,1.4774,7.0230,16.3742,2.3136,4.8357,3.6148,3.7386,13.3244,5.0088,22.7272,29.4939,10.9809,0.0000,1.2134,0.7309,5.5885,3.7172,5.9512,2.6036,5.6801,4.0709,8.3744,2.1640,18.5476,12.9116,2.9340,12.4454,5.0830,4.1031,4.4740,5.2873,8.5081,9.2775,6.8934,6.5951,3.6467,9.7080,7.7009,2.4310,10.8436,11.2989,150.5246,144.2542,133.7055,1.5504
0x005f,141.1123,27.1634,6.9458,8.9508,1.8995,3.8278,299.9044,48.0868,20.6278,4.2852,4.0303,184.7203,19.6943,49.8993,18.6491,6.9856,3.4076,2.4450,9.4392,2.0382,20.4858,6.6742,3.7161,6.9470,10.2003,138.6089,102.0600,7.5851,10.3681,3.9662,18.8329,7.6169,4.5765,3.0114,5.5525,5.6996,13.6134,4.3418,4.2836,7.5585,1.6622,3.3733,3.4399,7.5286,3.8307,2.3783,2.6915,8.4088,8.2684,2.9375,8.7726,2.4641,3.3938,7.5618,2.7414,1.0099,8.0754,0.6320,15.5983,14.7656,11.5889,1.2134,0.0000,4.3701,4.9737,9.9167,19.8245,8.7803,13.2353,9.4318,13.3961,10.6903,13.1033,10.7646,3.8721,8.9231,8.0885,7.8424,6.6080,7.9546,7.6723,19.2328,23.0087,3.7112,7.4922,7.7418,7.0558,1.3756,4.6678,1.8429,747.3599,550.2988,654.7422,0.0638
0x0060,2.0026,0.8262,6.1818,1.7482,5.5771,4.2573,0.9875,2.2412,2.8579,1.3947,3.4052,0.4959,1.4998,0.5949,3.9100,2.8161,2.3727,2.3484,4.3021,3.3695,2.2196,3.5186,1.7264,1.3092,3.4678,2.3594,6.1039,5.6590,8.7834,1.5546,1.6047,2.3869,2.7863,4.9991,5.9011,4.5564,4.5643,2.5197,1.9031,4.3337,8.4159,1.6895,4.3363,39.1349,5.4051,4.0212,5.0972,2.2756,2.5053,2.4095,3.6075,3.8408,3.0525,4.5108,3.7112,5.6010,3.4982,5.0489,2.0782,2.3384,0.8090,0.7309,4.3701,0.0000,2.3823,5.8401,4.9948,4.4502,7.4078,7.3747,2.6144,12.4374,5.2005,1.2886,3.7490,2.2985,5.8388,5.9908,3.2905,2.4171,8.1746,1.9558,3.7728,3.6198,4.5650,6.9009,11.7780,3.6409,3.1058,3.2653,3136.5681,120.3815,4377.3276,143.5787
0x0061,7.4418,1.2569,6.6663,10.5925,4.1231,2.3326,6.4651,6.1662,2.8367,0.8567,9.5311,3.6046,2.4499,2.2894,9.7731,0.0896,6.6066,1.0905,0.4702,8.0020,1.0319,0.5990,3.1976,0.0883,0.8420,3.1609,5.4909,4.3430,2.1631,3.3878,10.3223,4.4016,1.8773,0.3083,2.7757,1.6306,1.8164,2.7464,5.2215,2.8960,7.1469,2.9370,5.5618,3.2301,1.7570,1.3957,0.9895,2.7783,1.1163,3.9805,1.7429,18.1058,3.8557,4.4770,8.4951,18.5239,7.3514,3.0625,13.1020,15.8907,12.6234,5.5885,4.9737,2.3823,0.0000,0.8334,1.9554,0.9261,0.1898,16.3498,1.9376,3.4029,20.5342,12.6723,3.2653,9.4470,6.1403,0.5969,0.0843,0.9418,0.6530,1.9568,0.7828,7.0584,0.9619,2.0577,7.4400,15.1079,7.8938,1.0327,29.1307,13.4900,32.3583,4.5180
0x0062,4.8004,3.6121,9.2005,6.1294,8.7294,9.6937,5.5288,2.9758,2.4801,3.1049,15.4073,4.7109,8.9729,10.7264,5.1770,2.0151,17.1667,3.8268,2.4871,12.7759,1.3841,7.0786,11.2389,0.9717,4.3831,2.6775,3.1468,7.8847,5.2695,1.7829,4.9466,5.3804,2.7618,0.6995,3.0631,0.2274,10.9480,1.7211,7.3615,3.4927,4.6435,3.2904,4.5874,4.3189,4.9991,4.7381,3.5189,0.9824,2.7286,7.2119,2.1534,7.5271,1.3919,3.7189,10.4484,5.1448,15.1750,4.4872,3.2741,2.6123,12.0505,3.7172,9.9167,5.8401,0.8334,0.0000,2.8221,3.3208,3.7868,13.2775,1.3312,0.1606,11.1987,23.1908,3.0416,2.5704,7.7100,3.0977,0.1058,0.3880,13.6773,0.9317,2.4551,2.3707,0.5848,3.6978,4.6278,6.2150,8.6757,2.1807,9.7269,10.7591,12.9839,4.2791
0x0063,4.7883,1.2137,10.9596,7.8297,13.2083,12.8128,2.8764,6.5776,11.2131,2.2864,10.6765,1.3180,6.3547,1.8383,10.4698,0.8019,1.7421,0.8531,1.3681,2.3806,1.2201,0.9367,4.0272,0.4119,1.8647,2.3927,6.1856,2.8012,2.3546,17.3671,2.9523,2.9777,10.0453,2.3924,0.0439,4.0347,2.1581,8.6608,5.7675,7.2266,7.3784,2.7673,15.3225,2.0980,19.0380,4.6212,1.0096,12.3363,1.4454,7.8631,4.5429,9.3273,1.9473,6.4268,14.1476,24.0264,9.4947,4.4525,13.8159,8.9404,8.1982,5.9512,19.8245,4.9948,1.9554,2.8221,0.0000,1.7144,0.5444,9.7429,1.8845,8.5043,7.1405,10.1306,5.7754,8.9032,6.0641,1.2622,0.4533,8.0772,2.3792,7.9998,0.8871,7.2216,1.0395,2.4656,5.1115,12.1366,14.8232,1.7757,26.7068,9.0022,56.2964,4.7144
0x0064,5.1391,2.7792,6.3737,9.9278,8.7754,6.0544,1.7547,4.7029,2.1521,3.9000,12.7185,1.1067,11.2975,4.7058,2.0067,3.2034,5.8438,3.2342,5.9631,3.6849,3.3039,1.0789,7.6768,0.9745,6.3649,2.9242,2.2386,1.8610,4.5538,6.1328,6.3620,4.8159,3.5263,5.4591,5.1666,9.1633,1.7207,9.3385,2.8401,2.0383,5.4675,0.7384,10.3863,2.0485,5.4654,0.7192,2.9228,25.0414,0.9534,12.0968,4.4062,10.1214,2.9820,5.8994,8.6742,8.0368,9.6025,5.6750,11.4536,9.7550,3.9963,2.6036,8.7803,4.4502,0.9261,3.3208,1.7144,0.0000,2.7982,4.8298,8.6076,3.8360,1.4595,1.2779,12.5078,9.6126,9.9672,1.6374,0.0697,20.1124,0.2923,5.7261,2.9003,5.9695,0.4338,1.3649,6.8572,3.7304,3.2657,2.1698,11.6000,5.2266,15.2014,3.5769
0x0065,7.2267,4.4791,6.9580,11.5990,4.9117,10.7492,2.7775,25.8785,6.1480,1.5806,10.4403,2.0082,5.1581,1.9980,7.1534,2.1761,2.1858,0.9978,1.2422,2.9806,1.1081,0.4340,4.4924,0.3059,1.0641,1.8066,1.7150,2.4260,1.3630,14.1966,3.3436,2.0156,11.2431,5.4720,0.8597,2.8308,2.1962,13.5570,2.0290,6.8867,31.1888,3.2230,19.9281,15.6246,3.2596,4.5785,0.4751,16.5386,4.7231,13.1143,5.0818,25.8725,3.7498,6.4524,31.1178,49.7447,20.7439,6.7784,51.2266,30.2863,11.3928,5.6801,13.2353,7.4078,0.1898,3.7868,0.5444,2.7982,0.0000,19.2759,4.3512,8.2968,8.1622,9.8923,7.5036,33.1619,9.2129,1.1906,0.4207,10.6043,3.1791,12.9308,1.3281,11.7079,0.6476,9.9422,20.3873,24.1747,30.2432,1.1100,100.0019,20.9319,16.2339,5.1474
0x0066,0.7807,2.5609,8.6878,7.9915,32.7762,42.8215,3.5468,2.5527,13.4488,2.4649,1.2122,4.0257,8.0611,13.2051,2.0092,10.0424,15.4934,12.4531,8.3146,5.6150,1.3378,2.1921,4.7254,8.0523,8.7311,2.9058,4.5573,3.9084,11.0159,16.8171,1.5699,29.4497,45.4940,20.8298,31.4002,25.5561,12.3131,4.8268,19.6797,35.4137,30.8383,77.6436,47.4599,31.4690,34.1063,54.4363,17.4402,12.1045,16.4256,66.9220,15.3627,5.5028,21.6620,7.4374,30.1595,67.8480,5.2091,44.5919,4.8638,14.5075,8.1756,4.0709,9.4318,7.3747,16.3498,13.2775,9.7429,4.8298,19.2759,0.0000,20.7747,31.9241,14.4992,26.5287,60.7958,23.3592,15.8889,17.7528,11.3795,4.6123,16.9839,1.6606,5.3711,0.8199,17.6840,7.2616,11.2786,38.8702,5.7182,14.2726,6.2303,1.2096,20.1172,5.6135
0x0067,1.2434,1.0882,3.0224,5.3702,2.7734,2.5012,7.4202,1.3305,2.7834,1.5617,7.0881,4.4092,3.6669,1.3006,1.8109,0.7909,7.0698,2.0165,1.0857,15.8072,1.0417,0.6622,4.7609,1.0862,0.0629,2.1094,3.5515,3.5683,6.2543,5.8365,0.9717,0.4104,8.1019,0.6866,0.6202,0.2908,3.5766,1.2158,1.7113,4.3840,3.9161,1.2255,2.8763,5.4111,7.5842,1.9316,0.3047,2.2239,0.3977,2.2369,0.9876,2.6552,0.6293,0.9849,1.0034,15.9603,3.9471,4.1420,2.6707,2.4508,4.5944,8.3744,13.3961,2.6144,1.9376,1.3312,1.8845,8.6076,4.3512,20.7747,0.0000,1.9653,6.8646,5.7602,2.8685,5.3178,6.2351,0.7589,0.1452,0.2283,0.3431,1.3024,0.4681,2.9472,0.5258,0.4843,1.3686,7.8713,1.3223,2.0968,4.5295,3.5245,9.2895,9.2366
0x0068,6.0421,2.9994,13.3471,3.6903,2.8834,2.1280,4.7447,4.8510,4.7809,2.6885,26.7977,1.0151,19.1426,3.9508,6.1093,4.8057,26.2312,3.9517,2.6810,13.3395,3.2230,4.4425,12.6163,2.0861,3.3871,2.9785,3.9877,5.0787,4.0182,4.5174,3.8260,4.7960,0.6378,0.8956,4.2346,0.6698,2.4695,1.9937,3.8128,0.6061,8.6131,3.3222,2.5370,1.9661,2.2025,0.4799,2.1171,1.4553,3.9066,0.8372,3.1617,13.1169,1.1167,5.3629,11.7353,4.3735,9.9191,3.6649,5.0248,4.8970,9.9602,2.1640,10.6903,12.4374,3.4029,0.1606,8.5043,3.8360,8.2968,31.9241,1.9653,0.0000,8.8116,23.1702,1.4610,6.6018,5.3543,0.1555,0.5604,0.5128,4.1974,2.1505,1.9827,4.2721,1.7325,4.0204,7.8127,4.7270,10.9895,3.0238,16.2193,11.9471,11.9393,6.2543
0x0069,1.0034,3.8214,20.0851,8.3492,26.8754,13.4346,7.6023,1.8563,2.8673,3.4255,9.4834,5.2255,7.7011,6.1894,2.1168,16.1781,0.1516,0.7590,4.4472,4.2463,6.7758,10.1560,29.7760,3.1904,10.2411,2.6756,1.1894,7.8742,6.2676,4.2243,16.7695,17.4457,4.8660,20.5170,6.5816,12.7474,10.6660,18.0654,25.9981,16.4491,1.4051,4.3497,20.8479,1.2307,14.5966,22.2375,23.8944,38.2974,21.1623,13.4194,12.6509,34.4258,15.3497,17.5371,37.1916,11.7253,26.7301,5.8537,5.6093,5.4337,2.8490,18.5476,13.1033,5.2005,20.5342,11.1987,7.1405,1.4595,8.1622,14.4992,6.8646,8.8116,0.0000,0.5593,21.7576,1.2952,12.7135,9.6973,5.8269,24.4192,13.2130,12.1261,4.9924,18.4817,9.5864,22.8962,20.9654,4.1333,24.2625,2.0291,26.0381,2.3803,4.1952,12.7420
0x006a,0.6295,3.9593,29.1378,9.8656,30.8091,17.4242,0.6206,2.5923,0.3285,9.6349,11.1242,1.0763,16.0438,1.3887,2.1585,2.2755,1.5409,2.7476,5.6991,10.6169,6.6009,6.9838,3.9009,7.0787,9.2546,1.4499,0.4920,8.6748,7.6626,8.8124,1.4971,7.6764,7.9255,15.1645,6.5157,8.9102,6.0315,15.0008,13.7268,14.9426,0.3487,0.6199,15.7734,7.8248,15.6095,9.5150,6.9693,23.4651,10.5658,20.8475,6.9850,6.4197,13.5015,14.1095,10.4347,7.3451,6.3385,11.3377,2.9948,6.4966,0.1874,12.9116,10.7646,1.2886,12.6723,23.1908,10.1306,1.2779,9.8923,26.5287,5.7602,23.1702,0.5593,0.0000,10.8834,2.5240,7.3701,3.2658,11.9126,13.3493,6.7121,7.8795,4.1402,3.9419,8.2538,6.8183,17.1805,5.4093,6.4936,3.5235,10.9709,0.3622,0.7111,12.6853
0x006b,7.0739,4.7731,8.9673,4.5328,3.2674,5.4940,13.5091,4.6824,5.5185,1.1636,3.3949,11.9386,2.7590,3.8305,10.4102,3.3136,11.1881,2.2116,1.9439,23.4454,1.3040,4.2017,14.9745,1.3690,4.8510,4.3836,4.2126,3.7453,3.1605,4.6174,3.6991,10.2282,3.6645,1.4562,3.5574,3.4535,2.0150,3.8477,7.1873,7.3016,4.2160,4.6926,1.0445,1.5215,0.4644,0.9298,4.5962,2.5073,6.0489,0.5350,2.1565,18.7687,4.4087,10.0259,2.3500,0.5060,2.9147,2.6449,3.4320,3.6962,5.9525,2.9340,3.8721,3.7490,3.2653,3.0416,5.7754,12.5078,7.5036,60.7958,2.8685,1.4610,21.7576,10.8834,0.0000,5.1333,10.7819,2.9684,4.9838,3.3024,7.4883,1.3450,1.4686,6.5313,3.2640,3.7925,2.4446,1.3948,2.5468,0.8485,10.6601,6.2198,10.4610,2.7626
0x006c,0.7227,4.0200,38.4424,36.7811,16.3173,26.8810,3.7178,1.5627,2.6421,10.5265,20.1436,2.0342,1.3368,1.0353,3.7752,6.2093,0.0921,1.3701,1.5194,13.7564,4.2238,8.1541,9.3506,3.0212,6.0624,1.1485,0.8222,11.4099,21.0670,17.1191,6.8993,24.7637,20.9121,8.3494,9.9392,17.1067,13.2663,21.0012,13.9692,21.1844,0.3612,5.9447,16.8929,2.1655,22.2887,15.3108,17.9412,13.1881,37.5390,16.1250,10.2862,42.6887,8.2403,28.7252,32.2389,17.0198,14.7804,7.7316,0.9770,0.3851,2.9756,12.4454,8.9231,2.2985,9.4470,2.5704,8.9032,9.6126,33.1619,23.3592,5.3178,6.6018,1.2952,2.5240,5.1333,0.0000,15.3319,10.2770,6.9537,20.6153,27.2960,12.0504,9.5856,3.5126,8.6216,13.0459,15.7476,17.3901,25.3514,2.1143,6.5387,1.6410,16.2671,20.3713
